,course_href,course_name,partner_title,instructor,stars,num_reviews,description,outcome,highlight,length,subject,level
186,/learn/solid-waste-management,Municipal Solid Waste Management in Developing Countries,École Polytechnique Fédérale de Lausanne,Dr. Christian Zurbrügg +2 more instructors,4.8,940,"Have you come across large piles of garbage in neighbourhoods and streets and smelly waste disposal sites polluting the environment of low- and middle-income countries? Do you want to know what kind of sustainable solutions are appropriate to better manage waste and enhance recycling and recovery? If yes, this course is for you! This course provides you with an overview of the municipal solid waste management situation in low- and middle-income countries. It covers key elements of the waste management system, such as its technical, environmental, social, financial and institutional aspects. Besides understanding the challenges, you will be introduced to appropriate and already applied solutions through selected case studies.","['31%started a new career after completing these courses', '13%got a pay increase or promotion', '30%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 22 hours to complete,social-sciences,Intermediate
187,/learn/solid-waste-management,Municipal Solid Waste Management in Developing Countries,École Polytechnique Fédérale de Lausanne,Dr. Christian Zurbrügg +2 more instructors,4.8,940,"Have you come across large piles of garbage in neighbourhoods and streets and smelly waste disposal sites polluting the environment of low- and middle-income countries? Do you want to know what kind of sustainable solutions are appropriate to better manage waste and enhance recycling and recovery? If yes, this course is for you! This course provides you with an overview of the municipal solid waste management situation in low- and middle-income countries. It covers key elements of the waste management system, such as its technical, environmental, social, financial and institutional aspects. Besides understanding the challenges, you will be introduced to appropriate and already applied solutions through selected case studies.","['31%started a new career after completing these courses', '13%got a pay increase or promotion', '30%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 22 hours to complete,physical-science-and-engineering,Intermediate
188,/learn/solid-waste-management,Municipal Solid Waste Management in Developing Countries,École Polytechnique Fédérale de Lausanne,Dr. Christian Zurbrügg +2 more instructors,4.8,940,"Have you come across large piles of garbage in neighbourhoods and streets and smelly waste disposal sites polluting the environment of low- and middle-income countries? Do you want to know what kind of sustainable solutions are appropriate to better manage waste and enhance recycling and recovery? If yes, this course is for you! This course provides you with an overview of the municipal solid waste management situation in low- and middle-income countries. It covers key elements of the waste management system, such as its technical, environmental, social, financial and institutional aspects. Besides understanding the challenges, you will be introduced to appropriate and already applied solutions through selected case studies.","['31%started a new career after completing these courses', '13%got a pay increase or promotion', '30%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 22 hours to complete,social-sciences,Intermediate
189,/learn/machine-design1,Machine Design Part I,Georgia Institute of Technology,Dr. Kathryn Wingate ,4.8,474,"“Machine Design Part I” is the first course in an in-depth three course series of “Machine Design.” The “Machine Design” Coursera series covers fundamental mechanical design topics, such as static and fatigue failure theories, the analysis of shafts, fasteners, and gears, and the design of mechanical systems such as gearboxes. Throughout this series of courses we will examine a number of exciting design case studies, including the material selection of a total hip implant, the design and testing of the wing on the 777 aircraft, and the impact of dynamic loads on the design of an bolted pressure vessel. In this first course, you will learn robust analysis techniques to predict and validate design performance and life. We will start by reviewing critical material properties in design, such as stress, strength, and the coefficient of thermal expansion. We then transition into static failure theories such as von Mises theory, which can be utilized to prevent failure in static loading applications such as the beams in bridges.  Finally, we will learn fatigue failure criteria for designs with dynamic loads, such as the input shaft in the transmission of a car.","['19%started a new career after completing these courses', '14%got a pay increase or promotion', '20%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 31 hours to complete,physical-science-and-engineering,Intermediate
190,/learn/introduction-embedded-systems,Introduction to Embedded Systems Software and Development Environments,University of Colorado Boulder,Alex Fosdick ,4.5,131,"Welcome to the Introduction to Embedded Systems Software and Development Environments. This course is focused on giving you real world coding experience and hands on project work with ARM based Microcontrollers. You will learn how to implement software configuration management and develop embedded software applications. Course assignments include creating a build system using the GNU Toolchain GCC, using Git version control, and developing software in Linux on a Virtual Machine. The course concludes with a project where you will create your own build system and firmware that can manipulate memory.The second course in this 2 course series , Embedded Software and Hardware Architecture,  will use hardware tools to program and debug microcontrollers with bare-metal firmware. Using a Texas Instruments MSP432 Development Kit, you will configure a variety of peripherals, write numerous programs, and see your work execute on your own embedded platform!","['20%started a new career after completing these courses', '17%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 9 hours to complete,physical-science-and-engineering,Intermediate
191,/learn/intro-fpga-design-embedded-systems,Introduction to FPGA Design for Embedded Systems,University of Colorado Boulder,Timothy Scherr ,4.6,201,"This course can also be taken for academic credit as ECEA 5360, part of CU Boulder’s Master of Science in Electrical Engineering degree.Programmable Logic has become more and more common as a core technology used to build electronic systems.  By integrating soft-core or hardcore processors, these devices have become complete systems on a chip, steadily displacing general purpose processors and ASICs.  In particular, high performance systems are now almost always implemented with FPGAs. 

This course will give you the foundation for FPGA design in Embedded Systems along with practical design skills.  You will learn what an FPGA is and how this technology was developed, how to select the best FPGA architecture for a given application, how to use state of the art software tools for FPGA development, and solve critical digital design problems using FPGAs. You use FPGA development tools to complete several example designs, including a custom processor.  If you are thinking of a career in Electronics Design or an engineer looking at a career change, this is a great course to enhance your career opportunities.

Hardware Requirements: 
You must have access to computer resources to run the development tools, a PC running either Windows 7, 8, or 10 or a recent Linux OS which must be RHEL 6.5 or CentOS Linux 6.5 or later.   Either Linux OS could be run as a virtual machine under Windows 8 or 10.  The tools do not run on Apple Mac computers.  Whatever the OS, the computer must have at least 8 GB of RAM.  Most new laptops will have this, or it may be possible to upgrade the memory.","['14%got a tangible career benefit from this course', '12%started a new career after completing these courses', '11%got a pay increase or promotion']","['Course 1 of 4 in the', 'Flexible deadlines', '100% online', 'English', 'Shareable Certificate']",Approx. 18 hours to complete,physical-science-and-engineering,Intermediate
192,/learn/digital-systems,Digital Systems: From Logic Gates to Processors,Universitat Autònoma de Barcelona,Elena Valderrama +6 more instructors,4.4,120,"This course gives you a complete insight into the modern design of digital systems fundamentals from an eminently practical point of view. Unlike other more ""classic"" digital circuits courses, our interest focuses more on the system than on the electronics that support it. This approach will allow us to lay the foundation for the design of complex digital systems.You will learn a set of design methodologies and will use a set of (educational-oriented) computer-aided-design tools (CAD) that will allow you not only to design small and medium size circuits, but also to access to higher level courses covering so exciting topics as application specific integrated circuits (ASICs) design or computer architecture, to give just two examples.

Course topics are complemented with the design of a simple processor, introduced as a transversal example of a complex digital system. This example will let you understand and feel comfortable with some fundamental computer architecture terms as the instruction set, microprograms and microinstructions.

After completing this course you will be able to:

   * Design medium complexity digital systems.
   * Understand the description of digital systems using high-level languages such as VHDL.
   * Understand how computers operate at their most basic level (machine language).","['38%started a new career after completing these courses', '33%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 29 hours to complete,physical-science-and-engineering,Intermediate
193,/learn/finite-element-method,The Finite Element Method for Problems in Physics,University of Michigan,"Krishna Garikipati, Ph.D. ",4.6,92,"This course is an introduction to the finite element method as applicable to a range of problems in physics and engineering sciences. The treatment is mathematical, but only for the purpose of clarifying the formulation. The emphasis is on coding up the formulations in a modern, open-source environment that can be expanded to other applications, subsequently.The course includes about 45 hours of lectures covering the material I normally teach in an
introductory graduate class at University of Michigan. The treatment is mathematical, which is
natural for a topic whose roots lie deep in functional analysis and variational calculus. It is not
formal, however, because the main goal of these lectures is to turn the viewer into a
competent developer of finite element code. We do spend time in rudimentary functional
analysis, and variational calculus, but this is only to highlight the mathematical basis for the
methods, which in turn explains why they work so well. Much of the success of the Finite
Element Method as a computational framework lies in the rigor of its mathematical
foundation, and this needs to be appreciated, even if only in the elementary manner
presented here. A background in PDEs and, more importantly, linear algebra, is assumed,
although the viewer will find that we develop all the relevant ideas that are needed.

The development itself focuses on the classical forms of partial differential equations (PDEs):
elliptic, parabolic and hyperbolic. At each stage, however, we make numerous connections to
the physical phenomena represented by the PDEs. For clarity we begin with elliptic PDEs in
one dimension (linearized elasticity, steady state heat conduction and mass diffusion). We
then move on to three dimensional elliptic PDEs in scalar unknowns (heat conduction and
mass diffusion), before ending the treatment of elliptic PDEs with three dimensional problems
in vector unknowns (linearized elasticity). Parabolic PDEs in three dimensions come next
(unsteady heat conduction and mass diffusion), and the lectures end with hyperbolic PDEs in
three dimensions (linear elastodynamics). Interspersed among the lectures are responses to
questions that arose from a small group of graduate students and post-doctoral scholars who
followed the lectures live. At suitable points in the lectures, we interrupt the mathematical
development to lay out the code framework, which is entirely open source, and C++ based.

Books:
There are many books on finite element methods. This class does not have a required
textbook. However, we do recommend the following books for more detailed and broader
treatments than can be provided in any form of class:

The Finite Element Method: Linear Static and Dynamic Finite Element Analysis, T.J.R.
Hughes, Dover Publications, 2000.

The Finite Element Method: Its Basis and Fundamentals, O.C. Zienkiewicz, R.L. Taylor and
J.Z. Zhu, Butterworth-Heinemann, 2005.

A First Course in Finite Elements, J. Fish and T. Belytschko, Wiley, 2007.

Resources:
You can download the deal.ii library at dealii.org. The lectures include coding tutorials where
we list other resources that you can use if you are unable to install deal.ii on your own
computer. You will need cmake to run deal.ii. It is available at cmake.org.","['33%started a new career after completing these courses', '29%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 61 hours to complete,physical-science-and-engineering,Intermediate
194,/learn/mechanical-engineering-design-manufacturing,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,Autodesk,Autodesk ,4.8,583,"Design for manufacturing is the process of designing parts, components, or products with the understanding surrounding design requirements for a specific manufacturing method. This course explores the design for manufacture workflow and shows how to validate models and create the G code, the programming language needed to instruct the CNC machine on how to move. We practice the basics of part and assembly design, and tools such as animation, rendering, and simulations using Autodesk Fusion 360. We learn the basics in each of these areas which are to be fully developed in later courses that apply these principles and Fusion 360 skills.

After taking this course, you'll be able to: 

- Explain the design to manufacturing process used to take a digital model to a physical part through CNC programming.
- Summarize the toolset available in Fusion 360.
- Demonstrate knowledge and skills in Fusion 360 applying design and manufacturing workflows to take digital parts to physical prototypes.","['17%got a pay increase or promotion', '25%got a tangible career benefit from this course']","['Course 1 of 4 in the', 'Flexible deadlines', '100% online', 'English', 'Shareable Certificate']",Approx. 17 hours to complete,physical-science-and-engineering,Intermediate
195,/learn/global-environmental-management,Global Environmental Management,Technical University of Denmark (DTU),Henrik Bregnhøj +1 more instructor,4.7,353,"Learn about the best environmental technologies for a sustainable development and how they are managed in various settings around the world. This course gives you an opportunity to learn about global trends that influence our environment and the living conditions and how different management systems and approaches that are used around the world to manage the environment. This includes current environmental technologies built for the environment and technologies for sustainable soil management, groundwater protection methods and integrated Water resources management.","['27%got a tangible career benefit from this course', '36%started a new career after completing these courses']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 11 hours to complete,physical-science-and-engineering,Intermediate
196,/learn/spectroscopy,Introduction to Molecular Spectroscopy,University of Manchester   ,"Patrick J O'Malley, D.Sc ",4.7,480,"The course introduces the three key spectroscopic methods used by chemists and biochemists to analyse the molecular and electronic structure of atoms and molecules. These are UV/Visible , Infra-red (IR) and Nuclear Magnetic Resonance (NMR) spectroscopies. The content is presented using short focussed and interactive screencast presentations accompanied by formative quizzes to probe understanding of the key concepts presented. Numerous exercises are provided to facilitate mastery of each topic. A unique virtual spectroscopic laboratory is made available to enable students to measure and analyse spectra online. Assessment is via summative quizzes completed during the course period.","['12%got a tangible career benefit from this course', '23%started a new career after completing these courses']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 11 hours to complete,physical-science-and-engineering,Intermediate
197,/learn/climate-change-mitigation,Climate Change Mitigation in Developing Countries,University of Cape Town,Harald Winkler  ,4.6,116,"This course challenges you to consider how one might lift societies out of poverty while also mitigating greenhouse gas emissions. We explore the inherent complexity of developing country governments wanting to grow their economies in a climate friendly way. You will be introduced to an approach with which to address this challenge. The approach consists of a facilitated process whereby academic researchers and high-level influential actors within society co-produce knowledge. You will track this process in four Latin American countries - Brazil, Chile, Colombia, Peru, and South Africa. You will hear from various professionals about their contexts and the different challenges and opportunities the process includes.This course will cover topics such as facilitation process techniques, energy modeling, scenario building, innovation and policy making. You will have the opportunity to respond to these topics with ideas and reflection from your own context. Whether you are a climate change practitioner, work in development or are simply curious about how climate mitigation is understood, this course will give you insights into the complexity of how countries from the South pursue development goals while addressing climate mitigation.

The course is free to enroll and take. You will be offered the option of purchasing a certificate of completion, which you become eligible for if you successfully complete the course requirements.  This can be an excellent way of staying motivated!  Financial Aid is also available.","['33%started a new career after completing these courses', '28%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 18 hours to complete,physical-science-and-engineering,Intermediate
198,/learn/climate-change-mitigation,Climate Change Mitigation in Developing Countries,University of Cape Town,Harald Winkler  ,4.6,116,"This course challenges you to consider how one might lift societies out of poverty while also mitigating greenhouse gas emissions. We explore the inherent complexity of developing country governments wanting to grow their economies in a climate friendly way. You will be introduced to an approach with which to address this challenge. The approach consists of a facilitated process whereby academic researchers and high-level influential actors within society co-produce knowledge. You will track this process in four Latin American countries - Brazil, Chile, Colombia, Peru, and South Africa. You will hear from various professionals about their contexts and the different challenges and opportunities the process includes.This course will cover topics such as facilitation process techniques, energy modeling, scenario building, innovation and policy making. You will have the opportunity to respond to these topics with ideas and reflection from your own context. Whether you are a climate change practitioner, work in development or are simply curious about how climate mitigation is understood, this course will give you insights into the complexity of how countries from the South pursue development goals while addressing climate mitigation.

The course is free to enroll and take. You will be offered the option of purchasing a certificate of completion, which you become eligible for if you successfully complete the course requirements.  This can be an excellent way of staying motivated!  Financial Aid is also available.","['33%started a new career after completing these courses', '28%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 18 hours to complete,social-sciences,Intermediate
199,/learn/climate-change-mitigation,Climate Change Mitigation in Developing Countries,University of Cape Town,Harald Winkler  ,4.6,116,"This course challenges you to consider how one might lift societies out of poverty while also mitigating greenhouse gas emissions. We explore the inherent complexity of developing country governments wanting to grow their economies in a climate friendly way. You will be introduced to an approach with which to address this challenge. The approach consists of a facilitated process whereby academic researchers and high-level influential actors within society co-produce knowledge. You will track this process in four Latin American countries - Brazil, Chile, Colombia, Peru, and South Africa. You will hear from various professionals about their contexts and the different challenges and opportunities the process includes.This course will cover topics such as facilitation process techniques, energy modeling, scenario building, innovation and policy making. You will have the opportunity to respond to these topics with ideas and reflection from your own context. Whether you are a climate change practitioner, work in development or are simply curious about how climate mitigation is understood, this course will give you insights into the complexity of how countries from the South pursue development goals while addressing climate mitigation.

The course is free to enroll and take. You will be offered the option of purchasing a certificate of completion, which you become eligible for if you successfully complete the course requirements.  This can be an excellent way of staying motivated!  Financial Aid is also available.","['33%started a new career after completing these courses', '28%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 18 hours to complete,physical-science-and-engineering,Intermediate
200,/learn/climate-change-mitigation,Climate Change Mitigation in Developing Countries,University of Cape Town,Harald Winkler  ,4.6,116,"This course challenges you to consider how one might lift societies out of poverty while also mitigating greenhouse gas emissions. We explore the inherent complexity of developing country governments wanting to grow their economies in a climate friendly way. You will be introduced to an approach with which to address this challenge. The approach consists of a facilitated process whereby academic researchers and high-level influential actors within society co-produce knowledge. You will track this process in four Latin American countries - Brazil, Chile, Colombia, Peru, and South Africa. You will hear from various professionals about their contexts and the different challenges and opportunities the process includes.This course will cover topics such as facilitation process techniques, energy modeling, scenario building, innovation and policy making. You will have the opportunity to respond to these topics with ideas and reflection from your own context. Whether you are a climate change practitioner, work in development or are simply curious about how climate mitigation is understood, this course will give you insights into the complexity of how countries from the South pursue development goals while addressing climate mitigation.

The course is free to enroll and take. You will be offered the option of purchasing a certificate of completion, which you become eligible for if you successfully complete the course requirements.  This can be an excellent way of staying motivated!  Financial Aid is also available.","['33%started a new career after completing these courses', '28%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 18 hours to complete,social-sciences,Intermediate
201,/learn/robotics-perception,Robotics: Perception,University of Pennsylvania,Kostas Daniilidis +1 more instructor,4.4,162,"How can robots perceive the world and their own movements so that they accomplish navigation and manipulation tasks?  In this module, we will study how images and videos acquired by cameras mounted on robots are transformed into representations like features and optical flow.  Such 2D representations allow us then to extract 3D information about where the camera is and in which direction the robot moves.  You will come to understand how grasping objects is facilitated by the computation of 3D posing of objects and navigation can be accomplished by visual odometry and landmark-based localization.","['40%started a new career after completing these courses', '29%got a tangible career benefit from this course']","['Course 4 of 6 in the', 'Flexible deadlines', '100% online', 'English', 'Shareable Certificate']",Approx. 33 hours to complete,physical-science-and-engineering,Intermediate
202,/learn/gis-data,"GIS Data Formats, Design and Quality","University of California, Davis",Nick Santos ,4.9,385,"In this course, the second in the Geographic Information Systems (GIS) Specialization, you will go in-depth with common data types (such as raster and vector data), structures, quality and storage during four week-long modules: Week 1: Learn about data models and formats, including a full understanding of vector data and raster concepts. You will also learn about the implications of a data’s scale and how to load layers from web services. 

Week 2: Create a vector data model by using vector attribute tables, writing query strings, defining queries, and adding and calculating fields. You'll also learn how to create new data through the process of digitizing and you'll use the built-in Editor tools in ArcGIS.

Week 3: Learn about common data storage mechanisms within GIS, including geodatabases and shapefiles. Learn how to choose between them for your projects and how to optimize them for speed and size. You'll also work with rasters for the first time, using digital elevation models and creating slope and distance analysis products.

Week 4: Explore datasets and assess them for quality and uncertainty.  You will also learn how to bring your maps and data to the Internet and create web maps quickly with ArcGIS Online.

Take GIS Data Formats, Design and Quality as a standalone course or as part of the Geographic Information Systems (GIS) Specialization. You should have equivalent experience to completing the first course in this specialization, Fundamentals of GIS, before taking this course. By completing the second class in the Specialization you will gain the skills needed to succeed in the full program.","['24%got a pay increase or promotion', '14%started a new career after completing these courses', '25%got a tangible career benefit from this course']","['Course 2 of 5 in the', 'Flexible deadlines', 'Intermediate Level', '100% online', 'English', 'Shareable Certificate']",Approx. 28 hours to complete,physical-science-and-engineering,Intermediate
203,/learn/modernrobotics-course1,"Modern Robotics, Course 1:  Foundations of Robot Motion",Northwestern University,Kevin Lynch ,4.7,151,"Do you want to know how robots work?  Are you interested in robotics as a career?  Are you willing to invest the effort to learn fundamental mathematical modeling techniques that are used in all subfields of robotics?If so, then the ""Modern Robotics:  Mechanics, Planning, and Control"" specialization may be for you.  This specialization, consisting of six short courses, is serious preparation for serious students who hope to work in the field of robotics or to undertake advanced study.  It is not a sampler.

In Course 1 of the specialization, Foundations of Robot Motion, you will learn fundamental material regarding robot configurations, for both serial robot mechanisms and robots with closed chains.  You will learn about configuration space (C-space), degrees of freedom, C-space topology, implicit and explicit representations of configurations, and holonomic and nonholonomic constraints.  You will also learn how to represent spatial velocities and forces as twists and wrenches.  This material is at the core of the study of anything that moves (e.g., robots).

This course follows the textbook ""Modern Robotics:  Mechanics, Planning, and Control"" (Lynch and Park, Cambridge University Press 2017).  You can purchase the book or use the free preprint pdf.  You will build on a library of robotics software in the language of your choice (among Python, Mathematica, and MATLAB) and use the free cross-platform robot simulator V-REP, which allows you to work with state-of-the-art robots in the comfort of your own home and with zero financial investment.","['12%started a new career after completing these courses', '20%got a tangible career benefit from this course']","['Course 1 of 6 in the', 'Flexible deadlines', '100% online', 'English', 'Shareable Certificate']",Approx. 24 hours to complete,physical-science-and-engineering,Intermediate
204,/learn/experimentation,Experimentation for Improvement,McMaster University,Kevin Dunn ,4.8,207,"We are always using experiments to improve our lives, our community, and our work. Are you doing it efficiently? Or are you (incorrectly) changing one thing at a time and hoping for the best? In this course, you will learn how to plan efficient experiments - testing with many variables. Our goal is to find the best results using only a few experiments. A key part of the course is how to optimize a system.

We use simple tools: starting with fast calculations by hand, then we show how to use FREE software. 

The course comes with slides, transcripts of all lectures, subtitles (English, Spanish and Portuguese; some Chinese and French), videos, audio files, source code, and a free textbook. You get to keep all of it, all freely downloadable.

This course is for anyone working in a company, or wanting to make changes to their life, their community, their neighbourhood. You don't need to be a statistician or scientist! There's something for everyone in here. 
⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯
Over 1500 people have completed this online course. What have prior students said about this course?

""This definitely is one of the most fruitful courses I have participated at Coursera, considering the takeaways and implementations! And so far I finished 12 [courses].""

""Excelente curso, flexible y con suficiente material didáctico fácilmente digerible y cómodo. No importa si se tiene pocas bases matemáticas o estadísticas, el curso proporciona casi toda explicación necesaria para un entendimiento alto.""

""I wish I had enrolled in your course years ago -- it would have saved us a lot of time in optimizing experimental conditions."" Jason Eriksen, 3 Jan 2017

""Interesting and developing both analytical and creative thinking. The lecturer took care to bring lots of real live examples which are fun to analyze."" 20 February 2016.

""... love your style of presentation, and the examples you took from everyday life to explain things. It is very difficult to make such a mathematical course accessible and comprehensible to this wide a variety of people!""
⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯⎯","['14%got a tangible career benefit from this course', '11%started a new career after completing these courses']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 13 hours to complete,physical-science-and-engineering,Intermediate
205,/learn/general-relativity,Introduction into General Theory of Relativity,HSE University,Emil Akhmedov ,4.5,49,"General Theory of Relativity or the theory of relativistic gravitation is the one which describes black holes, gravitational waves and expanding Universe. The goal of the course is to introduce you into this theory. The introduction is based on the consideration of many practical generic examples in various scopes of the General Relativity. After the completion of the course you will be able to solve basic standard problems of this theory.  We assume that you are familiar with the Special Theory of Relativity and Classical Electrodynamics. However, as an aid we have recorded several complementary materials which are supposed to help you understand some of the aspects of the Special Theory of Relativity and Classical Electrodynamics and some of the calculational tools that are used in our course. Also as a complementary material we provide the written form of the lectures at the website: https://math.hse.ru/generalrelativity2015Do you have technical problems? Write to us: coursera@hse.ru",[],"['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 29 hours to complete,physical-science-and-engineering,Advanced
206,/learn/sensors-circuit-interface,Sensors and Sensor Circuit Design,University of Colorado Boulder,James Zweighaft +1 more instructor,4.6,177,"This course can also be taken for academic credit as ECEA 5340, part of CU Boulder’s Master of Science in Electrical Engineering degree.After taking this course, you will be able to:
●	Understand how to specify the proper thermal, flow, or rotary sensor for taking real-time process data. 
●	Implement thermal sensors into an embedded system in both hardware and software.
●	Add the sensor and sensor interface into a microprocessor based development kit.
●	Create hardware and firmware to process sensor signals and feed data to a microprocessor for further evaluation.
●	Study sensor signal noise and apply proper hardware techniques to reduce it to acceptable levels.

You will need to buy the following components to do the two course projects based on the videos in this module. Note that if you have already purchased the PSOC 5LP PROTOTYPING KIT, you do not need to buy it again. 
These parts may be purchased off the Digikey web site, www. Digikey.com. Or, you may obtain the specs from the site, and purchase them elsewhere.

These are the part numbers typed out, so you can copy and paste them into the Digikey web site. You will need one of each part.

428-3390-ND
NHD-0216BZ-RN-YBW-ND
570-1229-ND
A105970CT-ND",[],"['Course 1 of 4 in the', 'Flexible deadlines', '100% online', 'English', 'Shareable Certificate']",Approx. 32 hours to complete,physical-science-and-engineering,Advanced
207,/learn/introduction-cad-cam-practical-cnc-machining,"Introduction to CAD, CAM, and Practical CNC Machining",Autodesk,Autodesk ,4.8,168,"This course introduces you to the foundational knowledge in computer-aided design, manufacture, and the practical use of CNC machines. In this course we begin with the basics in Autodesk® Fusion 360™ CAD by learning how to properly sketch and model 3D parts.  Before we program any toolpaths, we’ll explore CNC machining basics to ensure we have the ground level foundational knowledge needed to effectively define toolpaths. Finally, we explore the basics of setting up a CAM program and defining toolpaths to cut simple geometry. This is the same basic process that gets repeated for the design and manufacture of any part and is a critical step in learning and understanding the process.Want to take your learning to the next level? Complete the Autodesk CAD/CAM for Manufacturing Specialization, and you’ll unlock an additional Autodesk Credential as further recognition of your success! The Autodesk Credential comes with a digital badge and certificate, which you can add to your resume and share on social media platforms like LinkedIn, Facebook, and Twitter. Sharing your Autodesk Credential can signal to hiring managers that you’ve got the right skills for the job and you’re up on the latest industry trends like generative design. 

Enroll in the Specialization here: https://www.coursera.org/specializations/autodesk-cad-cam-manufacturing",[],"['Course 1 of 4 in the', 'Flexible deadlines', '100% online', 'English', 'Shareable Certificate']",Approx. 25 hours to complete,physical-science-and-engineering,Advanced
208,/learn/3d-model-creation-fusion-360,3D Model Creation with Autodesk Fusion 360,Autodesk,Autodesk ,4.8,137,"Design is the first phase in the digital manufacturing process. In this course, through a series of lectures and hands-on lessons, we’ll examine a designer’s approach to the design and manufacturing process—from concept to 3D model. We’ll start by applying design thinking to understand user needs, and then we’ll explore design criteria as we dive deeper into Autodesk® Fusion 360™ sketching, modeling, rendering, and documentation features.","['67%started a new career after completing these courses', '67%got a tangible career benefit from this course']","['Course 3 of 5 in the', 'Flexible deadlines', '100% online', 'English', 'Shareable Certificate']",Approx. 15 hours to complete,physical-science-and-engineering,Advanced
209,/learn/autodesk-civil-3d-infrastructure-design,Autodesk Certified Professional: Civil 3D for Infrastructure Design Exam Prep,Autodesk,Autodesk ,4.8,87,"Prove to potential employers that you’re up to the task by becoming an Autodesk Certified Professional. This online course from Autodesk prepares you by offering an overview of skills that match what is covered in the Autodesk Certified Professional: Civil 3D for Infrastructure Design exam. The video lessons are structured to match the exam’s objective domains and follow the typical workflow and features of the Autodesk® AutoCAD® Civil 3D®  software, including sections on points, parcels, and surveying, surfaces and grading, alignments and profiles, corridors and sections, pipe networks, and plan production and data management. In the course, you'll review advanced infrastructure topics. You’ll work with points and point groups, parcels and parcel styles, and the surveying tools. You'll also gain an understanding of exam topics such as TIN surfaces and volume surfaces, profile views, and both pipe and pressure networks. Brush up on feature lines, sites and grading models, corridors, note label styles, data shortcuts, and much more.The provided Civil 3D dataset allows you to follow along with the lessons and try out methods and workflows. Practice exercises and challenge assignments help you practice and review the exam topics on your own. Finally, you can test your knowledge by taking one of the full practice exams that accompany the course.

About the Autodesk Certified Professional: Civil 3D for Infrastructure Design exam: 
The Autodesk Certified Professional: Civil 3D for Infrastructure Design exam is the recognized standard for measuring your knowledge in Civil 3D. Certification at this level demonstrates a comprehensive skill set that provides an opportunity for individuals to stand out in a competitive professional environment. This type of experience typically comes from having worked with the software on a regular basis for at least 2 years, equivalent to approximately 400 hours (minimum) - 1200 hours (recommended), of real-world Autodesk software experience. Ready to take the exam? Schedule to take the exam online or find a testing center near you on pearsonvue.com/autodesk.","['33%got a pay increase or promotion', '33%got a tangible career benefit from this course']","['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 23 hours to complete,physical-science-and-engineering,Advanced
210,/learn/autodesk-revit-for-structural-design-exam-prep,Autodesk Certified Professional: Revit for Structural Design Exam Prep,Autodesk,Autodesk ,4.7,73,"Prove to potential employers that you’re up to the task by becoming an Autodesk Certified Professional. This online course from Autodesk® introduces you to the advanced features of Revit™ for Structure, a tool to support Building Information Modeling and delivery of 3D digital models and related documentation. The course prepares you by offering an overview of skills that match what is covered on the Autodesk Certified Professional: Revit for Structural Design exam. The lessons are structured to match the exam’s objective domains and follow the typical workflow and features of the Revit software. About the Autodesk Certified Professional: Revit for Structural Design exam:
A successful candidate for the Autodesk Certified Professional: Revit for Structural Design certification has a combination of approximately 400-1200 hours of training and hands-on experience with Revit in a structural environment; is familiar with product features and capabilities; and is knowledgeable in relevant workflows, processes, and project objectives. The candidate can perform routine tasks involved in their job role with limited assistance from peers, product documentation, and support services. The minimally qualified candidate can efficiently set up and manage a project and work in collaboration with colleagues. Additionally, the successful candidate can utilize Revit modeling and documentation tools and methodologies to produce quality deliverables working with minimal supervision.

The Autodesk Certified Professional (ACP) certifications exams can be taken at a Pearson VUE Testing Center or through OnVUE, Pearson VUE’s online proctored environment. Candidates are given 120 minutes to complete a certification exam and should review the testing center polices and requirements before scheduling. Ready to take the exam? Schedule to take the exam online or find a testing center near you on Pearsonvue.com/Autodesk.",[],"['English', '100% online', 'Flexible deadlines', 'Shareable Certificate']",Approx. 18 hours to complete,physical-science-and-engineering,Advanced
